market_id,last_price,ma_7d,price_trend_7d,vol_7d,vol_30d,age_days,time_to_resolution_days,category,y,snapshot_offset_days
716935,0.9995,,,,,-1.0,3.0,,1,3
716935,0.9995,,,,,1.0,1.0,,1,1
688783,0.9995,,,,,4.0,7.0,,1,7
688783,0.9995,,,,,8.0,3.0,,1,3
688783,0.9995,,,,,10.0,1.0,,1,1
699196,0.004,,,,,-1.0,7.0,,1,7
699196,0.004,,,,,3.0,3.0,,1,3
699196,0.004,,,,,5.0,1.0,,1,1
685071,0.0045,,,,,6.0,7.0,,1,7
685071,0.0045,,,,,10.0,3.0,,1,3
685071,0.0045,,,,,12.0,1.0,,1,1
738204,0.005,,,,,-6.0,7.0,,1,7
738204,0.005,,,,,-2.0,3.0,,1,3
738204,0.005,,,,,0.0,1.0,,1,1
737291,0.485,,,,,-6.0,7.0,,1,7
737291,0.485,,,,,-2.0,3.0,,1,3
737291,0.485,,,,,0.0,1.0,,1,1
736323,0.9995,,,,,-6.0,7.0,,1,7
736323,0.9995,,,,,-2.0,3.0,,1,3
736323,0.9995,,,,,0.0,1.0,,1,1
698697,0.9995,,,,,-2.0,7.0,,1,7
698697,0.9995,,,,,2.0,3.0,,1,3
698697,0.9995,,,,,4.0,1.0,,1,1
715547,0.0005,,,,,-5.0,7.0,,1,7
715547,0.0005,,,,,-1.0,3.0,,1,3
715547,0.0005,,,,,1.0,1.0,,1,1
735200,0.995,,,,,-6.0,7.0,,1,7
735200,0.995,,,,,-2.0,3.0,,1,3
735200,0.995,,,,,0.0,1.0,,1,1
713741,0.9995,,,,,-5.0,7.0,,1,7
713741,0.9995,,,,,-1.0,3.0,,1,3
713741,0.9995,,,,,1.0,1.0,,1,1
720039,0.9995,,,,,-4.0,7.0,,1,7
720039,0.9995,,,,,0.0,3.0,,1,3
720039,0.9995,,,,,2.0,1.0,,1,1
659924,0.0005,,,,,20.0,7.0,,1,7
659924,0.0005,,,,,24.0,3.0,,1,3
659924,0.0005,,,,,26.0,1.0,,1,1
721536,0.005,,,,,-6.0,7.0,,1,7
721536,0.005,,,,,-2.0,3.0,,1,3
721536,0.005,,,,,0.0,1.0,,1,1
730351,0.495,,,,,-6.0,7.0,,1,7
730351,0.495,,,,,-2.0,3.0,,1,3
730351,0.495,,,,,0.0,1.0,,1,1
718107,0.9995,,,,,-5.0,7.0,,1,7
718107,0.9995,,,,,-1.0,3.0,,1,3
718107,0.9995,,,,,1.0,1.0,,1,1
700323,0.0005,,,,,5.0,7.0,,1,7
700323,0.0005,,,,,9.0,3.0,,1,3
700323,0.0005,,,,,11.0,1.0,,1,1
659922,0.9995,,,,,20.0,7.0,,1,7
659922,0.9995,,,,,24.0,3.0,,1,3
659922,0.9995,,,,,26.0,1.0,,1,1
709924,0.0005,,,,,-5.0,7.0,,1,7
709924,0.0005,,,,,-1.0,3.0,,1,3
709924,0.0005,,,,,1.0,1.0,,1,1
736282,0.56,,,,,-6.0,7.0,,1,7
736282,0.56,,,,,-2.0,3.0,,1,3
736282,0.56,,,,,0.0,1.0,,1,1
697292,0.0005,,,,,0.0,7.0,,1,7
697292,0.0005,,,,,4.0,3.0,,1,3
697292,0.0005,,,,,6.0,1.0,,1,1
729995,0.5,,,,,-6.0,7.0,,1,7
729995,0.5,,,,,-2.0,3.0,,1,3
729995,0.5,,,,,0.0,1.0,,1,1
718687,0.0005,,,,,-5.0,7.0,,1,7
718687,0.0005,,,,,-1.0,3.0,,1,3
718687,0.0005,,,,,1.0,1.0,,1,1
715939,0.0005,,,,,-5.0,7.0,,1,7
715939,0.0005,,,,,-1.0,3.0,,1,3
715939,0.0005,,,,,1.0,1.0,,1,1
727499,0.5,,,,,-6.0,7.0,,1,7
727499,0.5,,,,,-2.0,3.0,,1,3
727499,0.5,,,,,0.0,1.0,,1,1
717452,0.0005,,,,,-5.0,7.0,,1,7
717452,0.0005,,,,,-1.0,3.0,,1,3
717452,0.0005,,,,,1.0,1.0,,1,1
699098,0.9995,,,,,-1.0,7.0,,1,7
699098,0.9995,,,,,3.0,3.0,,1,3
699098,0.9995,,,,,5.0,1.0,,1,1
688772,0.0005,,,,,4.0,7.0,,1,7
688772,0.0005,,,,,8.0,3.0,,1,3
688772,0.0005,,,,,10.0,1.0,,1,1
696957,0.0005,,,,,0.0,7.0,,1,7
696957,0.0005,,,,,4.0,3.0,,1,3
696957,0.0005,,,,,6.0,1.0,,1,1
727829,0.995,,,,,-6.0,7.0,,1,7
727829,0.995,,,,,-2.0,3.0,,1,3
727829,0.995,,,,,0.0,1.0,,1,1
715945,0.0005,,,,,-5.0,7.0,,1,7
715945,0.0005,,,,,-1.0,3.0,,1,3
715945,0.0005,,,,,1.0,1.0,,1,1
712921,0.0005,,,,,-5.0,7.0,,1,7
712921,0.0005,,,,,-1.0,3.0,,1,3
712921,0.0005,,,,,1.0,1.0,,1,1
698485,0.0005,,,,,-1.0,7.0,,1,7
698485,0.0005,,,,,3.0,3.0,,1,3
698485,0.0005,,,,,5.0,1.0,,1,1
718189,0.0005,,,,,-5.0,7.0,,1,7
718189,0.0005,,,,,-1.0,3.0,,1,3
718189,0.0005,,,,,1.0,1.0,,1,1
710830,0.9995,,,,,-5.0,7.0,,1,7
710830,0.9995,,,,,-1.0,3.0,,1,3
710830,0.9995,,,,,1.0,1.0,,1,1
735308,0.56,,,,,-6.0,7.0,,1,7
735308,0.56,,,,,-2.0,3.0,,1,3
735308,0.56,,,,,0.0,1.0,,1,1
685211,0.0005,,,,,6.0,7.0,,1,7
685211,0.0005,,,,,10.0,3.0,,1,3
685211,0.0005,,,,,12.0,1.0,,1,1
715944,0.0005,,,,,-5.0,7.0,,1,7
715944,0.0005,,,,,-1.0,3.0,,1,3
715944,0.0005,,,,,1.0,1.0,,1,1
697259,0.0005,,,,,0.0,7.0,,1,7
697259,0.0005,,,,,4.0,3.0,,1,3
697259,0.0005,,,,,6.0,1.0,,1,1
696934,0.9995,,,,,0.0,7.0,,1,7
696934,0.9995,,,,,4.0,3.0,,1,3
696934,0.9995,,,,,6.0,1.0,,1,1
731266,0.9995,,,,,-6.0,7.0,,1,7
731266,0.9995,,,,,-2.0,3.0,,1,3
731266,0.9995,,,,,0.0,1.0,,1,1
700302,0.0005,,,,,5.0,7.0,,1,7
700302,0.0005,,,,,9.0,3.0,,1,3
700302,0.0005,,,,,11.0,1.0,,1,1
698710,0.0005,,,,,-1.0,7.0,,1,7
698710,0.0005,,,,,3.0,3.0,,1,3
698710,0.0005,,,,,5.0,1.0,,1,1
727848,0.0005,,,,,-6.0,7.0,,1,7
727848,0.0005,,,,,-2.0,3.0,,1,3
727848,0.0005,,,,,0.0,1.0,,1,1
737279,0.495,,,,,-6.0,7.0,,1,7
737279,0.495,,,,,-2.0,3.0,,1,3
737279,0.495,,,,,0.0,1.0,,1,1
701461,0.0045,,,,,-2.0,7.0,,1,7
701461,0.0045,,,,,2.0,3.0,,1,3
701461,0.0045,,,,,4.0,1.0,,1,1
729507,0.005,,,,,-6.0,7.0,,1,7
729507,0.005,,,,,-2.0,3.0,,1,3
729507,0.005,,,,,0.0,1.0,,1,1
721565,0.52,,,,,-6.0,7.0,,1,7
721565,0.52,,,,,-2.0,3.0,,1,3
721565,0.52,,,,,0.0,1.0,,1,1
699123,0.9995,,,,,-1.0,7.0,,1,7
699123,0.9995,,,,,3.0,3.0,,1,3
699123,0.9995,,,,,5.0,1.0,,1,1
668961,0.4995,,,,,15.0,7.0,,1,7
668961,0.4995,,,,,19.0,3.0,,1,3
668961,0.4995,,,,,21.0,1.0,,1,1
715353,0.9995,,,,,-5.0,7.0,,1,7
715353,0.9995,,,,,-1.0,3.0,,1,3
715353,0.9995,,,,,1.0,1.0,,1,1
685106,0.0005,,,,,6.0,7.0,,1,7
685106,0.0005,,,,,10.0,3.0,,1,3
685106,0.0005,,,,,12.0,1.0,,1,1
700137,0.0005,,,,,5.0,7.0,,1,7
700137,0.0005,,,,,9.0,3.0,,1,3
700137,0.0005,,,,,11.0,1.0,,1,1
705369,0.9995,,,,,12.0,7.0,,1,7
705369,0.9995,,,,,16.0,3.0,,1,3
705369,0.9995,,,,,18.0,1.0,,1,1
720643,0.0045,,,,,-5.0,7.0,,1,7
720643,0.0045,,,,,-1.0,3.0,,1,3
720643,0.0045,,,,,1.0,1.0,,1,1
685121,0.9995,,,,,6.0,7.0,,1,7
685121,0.9995,,,,,10.0,3.0,,1,3
685121,0.9995,,,,,12.0,1.0,,1,1
685075,0.9995,,,,,6.0,7.0,,1,7
685075,0.9995,,,,,10.0,3.0,,1,3
685075,0.9995,,,,,12.0,1.0,,1,1
685062,0.0005,,,,,6.0,7.0,,1,7
685062,0.0005,,,,,10.0,3.0,,1,3
685062,0.0005,,,,,12.0,1.0,,1,1
697320,0.0005,,,,,0.0,7.0,,1,7
697320,0.0005,,,,,4.0,3.0,,1,3
697320,0.0005,,,,,6.0,1.0,,1,1
728693,0.9995,,,,,-6.0,7.0,,1,7
728693,0.9995,,,,,-2.0,3.0,,1,3
728693,0.9995,,,,,0.0,1.0,,1,1
685105,0.9995,,,,,6.0,7.0,,1,7
685105,0.9995,,,,,10.0,3.0,,1,3
685105,0.9995,,,,,12.0,1.0,,1,1
684954,0.0005,,,,,6.0,7.0,,1,7
684954,0.0005,,,,,10.0,3.0,,1,3
684954,0.0005,,,,,12.0,1.0,,1,1
688786,0.9995,,,,,4.0,7.0,,1,7
688786,0.9995,,,,,8.0,3.0,,1,3
688786,0.9995,,,,,10.0,1.0,,1,1
685109,0.0005,,,,,6.0,7.0,,1,7
685109,0.0005,,,,,10.0,3.0,,1,3
685109,0.0005,,,,,12.0,1.0,,1,1
725494,0.555,,,,,-6.0,7.0,,1,7
725494,0.555,,,,,-2.0,3.0,,1,3
725494,0.555,,,,,0.0,1.0,,1,1
692553,0.9995,,,,,65.0,7.0,,1,7
692553,0.9995,,,,,69.0,3.0,,1,3
692553,0.9995,,,,,71.0,1.0,,1,1
699124,0.0045,,,,,-1.0,7.0,,1,7
699124,0.0045,,,,,3.0,3.0,,1,3
699124,0.0045,,,,,5.0,1.0,,1,1
685118,0.9955,,,,,6.0,7.0,,1,7
685118,0.9955,,,,,10.0,3.0,,1,3
685118,0.9955,,,,,12.0,1.0,,1,1
685101,0.9995,,,,,6.0,7.0,,1,7
685101,0.9995,,,,,10.0,3.0,,1,3
685101,0.9995,,,,,12.0,1.0,,1,1
709897,0.0005,,,,,-5.0,7.0,,1,7
709897,0.0005,,,,,-1.0,3.0,,1,3
709897,0.0005,,,,,1.0,1.0,,1,1
725958,0.505,,,,,-6.0,7.0,,1,7
725958,0.505,,,,,-2.0,3.0,,1,3
725958,0.505,,,,,0.0,1.0,,1,1
698758,0.0045,,,,,-1.0,7.0,,1,7
698758,0.0045,,,,,3.0,3.0,,1,3
698758,0.0045,,,,,5.0,1.0,,1,1
697334,0.0005,,,,,0.0,7.0,,1,7
697334,0.0005,,,,,4.0,3.0,,1,3
697334,0.0005,,,,,6.0,1.0,,1,1
697306,0.9995,,,,,0.0,7.0,,1,7
697306,0.9995,,,,,4.0,3.0,,1,3
697306,0.9995,,,,,6.0,1.0,,1,1
698691,0.9995,,,,,-1.0,7.0,,1,7
698691,0.9995,,,,,3.0,3.0,,1,3
698691,0.9995,,,,,5.0,1.0,,1,1
698487,0.0005,,,,,-1.0,7.0,,1,7
698487,0.0005,,,,,3.0,3.0,,1,3
698487,0.0005,,,,,5.0,1.0,,1,1
688777,0.0045,,,,,4.0,7.0,,1,7
688777,0.0045,,,,,8.0,3.0,,1,3
688777,0.0045,,,,,10.0,1.0,,1,1
618024,0.0005,,,,,451.0,7.0,,1,7
618024,0.0005,,,,,455.0,3.0,,1,3
618024,0.0005,,,,,457.0,1.0,,1,1
723915,0.0005,,,,,-6.0,7.0,,1,7
723915,0.0005,,,,,-2.0,3.0,,1,3
723915,0.0005,,,,,0.0,1.0,,1,1
689965,0.0005,,,,,4.0,7.0,,1,7
689965,0.0005,,,,,8.0,3.0,,1,3
689965,0.0005,,,,,10.0,1.0,,1,1
739102,0.005,,,,,-5.0,7.0,,1,7
739102,0.005,,,,,-1.0,3.0,,1,3
739102,0.005,,,,,1.0,1.0,,1,1
719351,0.9995,,,,,-5.0,7.0,,1,7
719351,0.9995,,,,,-1.0,3.0,,1,3
719351,0.9995,,,,,1.0,1.0,,1,1
738196,0.495,,,,,-6.0,7.0,,1,7
738196,0.495,,,,,-2.0,3.0,,1,3
738196,0.495,,,,,0.0,1.0,,1,1
712011,0.0005,,,,,-5.0,7.0,,1,7
712011,0.0005,,,,,-1.0,3.0,,1,3
712011,0.0005,,,,,1.0,1.0,,1,1
720040,0.0005,,,,,-4.0,7.0,,0,7
720040,0.0005,,,,,0.0,3.0,,0,3
720040,0.0005,,,,,2.0,1.0,,0,1
662759,0.9995,,,,,19.0,7.0,,1,7
662759,0.9995,,,,,23.0,3.0,,1,3
662759,0.9995,,,,,25.0,1.0,,1,1
662755,0.0005,,,,,19.0,7.0,,1,7
662755,0.0005,,,,,23.0,3.0,,1,3
662755,0.0005,,,,,25.0,1.0,,1,1
697250,0.0005,,,,,0.0,7.0,,1,7
697250,0.0005,,,,,4.0,3.0,,1,3
697250,0.0005,,,,,6.0,1.0,,1,1
698425,0.0005,,,,,-1.0,7.0,,1,7
698425,0.0005,,,,,3.0,3.0,,1,3
698425,0.0005,,,,,5.0,1.0,,1,1
730367,0.0005,,,,,-6.0,7.0,,1,7
730367,0.0005,,,,,-2.0,3.0,,1,3
730367,0.0005,,,,,0.0,1.0,,1,1
705370,0.9995,,,,,12.0,7.0,,1,7
705370,0.9995,,,,,16.0,3.0,,1,3
705370,0.9995,,,,,18.0,1.0,,1,1
685115,0.9995,,,,,6.0,7.0,,1,7
685115,0.9995,,,,,10.0,3.0,,1,3
685115,0.9995,,,,,12.0,1.0,,1,1
685099,0.0005,,,,,6.0,7.0,,1,7
685099,0.0005,,,,,10.0,3.0,,1,3
685099,0.0005,,,,,12.0,1.0,,1,1
668931,0.0005,,,,,15.0,7.0,,1,7
668931,0.0005,,,,,19.0,3.0,,1,3
668931,0.0005,,,,,21.0,1.0,,1,1
729129,0.5,,,,,-6.0,7.0,,1,7
729129,0.5,,,,,-2.0,3.0,,1,3
729129,0.5,,,,,0.0,1.0,,1,1
685070,0.9995,,,,,6.0,7.0,,1,7
685070,0.9995,,,,,10.0,3.0,,1,3
685070,0.9995,,,,,12.0,1.0,,1,1
697101,0.9995,,,,,0.0,7.0,,1,7
697101,0.9995,,,,,4.0,3.0,,1,3
697101,0.9995,,,,,6.0,1.0,,1,1
733059,0.9995,,,,,-6.0,7.0,,1,7
733059,0.9995,,,,,-2.0,3.0,,1,3
733059,0.9995,,,,,0.0,1.0,,1,1
685079,0.9995,,,,,6.0,7.0,,1,7
685079,0.9995,,,,,10.0,3.0,,1,3
685079,0.9995,,,,,12.0,1.0,,1,1
709919,0.9995,,,,,-5.0,7.0,,1,7
709919,0.9995,,,,,-1.0,3.0,,1,3
709919,0.9995,,,,,1.0,1.0,,1,1
724706,0.0005,,,,,-6.0,7.0,,1,7
724706,0.0005,,,,,-2.0,3.0,,1,3
724706,0.0005,,,,,0.0,1.0,,1,1
716418,0.0005,,,,,-5.0,7.0,,1,7
716418,0.0005,,,,,-1.0,3.0,,1,3
716418,0.0005,,,,,1.0,1.0,,1,1
697310,0.0005,,,,,0.0,7.0,,1,7
697310,0.0005,,,,,4.0,3.0,,1,3
697310,0.0005,,,,,6.0,1.0,,1,1
709899,0.9995,,,,,-5.0,7.0,,1,7
709899,0.9995,,,,,-1.0,3.0,,1,3
709899,0.9995,,,,,1.0,1.0,,1,1
728688,0.395,,,,,-6.0,7.0,,1,7
728688,0.395,,,,,-2.0,3.0,,1,3
728688,0.395,,,,,0.0,1.0,,1,1
685126,0.0005,,,,,6.0,7.0,,1,7
685126,0.0005,,,,,10.0,3.0,,1,3
685126,0.0005,,,,,12.0,1.0,,1,1
659917,0.9995,,,,,20.0,7.0,,1,7
659917,0.9995,,,,,24.0,3.0,,1,3
659917,0.9995,,,,,26.0,1.0,,1,1
685089,0.9995,,,,,6.0,7.0,,1,7
685089,0.9995,,,,,10.0,3.0,,1,3
685089,0.9995,,,,,12.0,1.0,,1,1
700146,0.0005,,,,,5.0,7.0,,1,7
700146,0.0005,,,,,9.0,3.0,,1,3
700146,0.0005,,,,,11.0,1.0,,1,1
685094,0.0005,,,,,6.0,7.0,,1,7
685094,0.0005,,,,,10.0,3.0,,1,3
685094,0.0005,,,,,12.0,1.0,,1,1
685096,0.9995,,,,,6.0,7.0,,1,7
685096,0.9995,,,,,10.0,3.0,,1,3
685096,0.9995,,,,,12.0,1.0,,1,1
709367,0.0005,,,,,-5.0,7.0,,1,7
709367,0.0005,,,,,-1.0,3.0,,1,3
709367,0.0005,,,,,1.0,1.0,,1,1
735198,0.5,,,,,-6.0,7.0,,1,7
735198,0.5,,,,,-2.0,3.0,,1,3
735198,0.5,,,,,0.0,1.0,,1,1
734111,0.5,,,,,-6.0,7.0,,1,7
734111,0.5,,,,,-2.0,3.0,,1,3
734111,0.5,,,,,0.0,1.0,,1,1
705016,0.9995,,,,,-4.0,7.0,,1,7
705016,0.9995,,,,,0.0,3.0,,1,3
705016,0.9995,,,,,2.0,1.0,,1,1
646709,0.0005,,,,,428.0,7.0,,1,7
646709,0.0005,,,,,432.0,3.0,,1,3
646709,0.0005,,,,,434.0,1.0,,1,1
668952,0.9995,,,,,15.0,7.0,,1,7
668952,0.9995,,,,,19.0,3.0,,1,3
668952,0.9995,,,,,21.0,1.0,,1,1
709387,0.0005,,,,,-5.0,7.0,,1,7
709387,0.0005,,,,,-1.0,3.0,,1,3
709387,0.0005,,,,,1.0,1.0,,1,1
688778,0.0045,,,,,4.0,7.0,,1,7
688778,0.0045,,,,,8.0,3.0,,1,3
688778,0.0045,,,,,10.0,1.0,,1,1
663773,0.0005,,,,,19.0,7.0,,1,7
663773,0.0005,,,,,23.0,3.0,,1,3
663773,0.0005,,,,,25.0,1.0,,1,1
700142,0.0005,,,,,5.0,7.0,,1,7
700142,0.0005,,,,,9.0,3.0,,1,3
700142,0.0005,,,,,11.0,1.0,,1,1
708080,0.9995,,,,,-4.0,7.0,,1,7
708080,0.9995,,,,,0.0,3.0,,1,3
708080,0.9995,,,,,2.0,1.0,,1,1
721564,0.56,,,,,-6.0,7.0,,1,7
721564,0.56,,,,,-2.0,3.0,,1,3
721564,0.56,,,,,0.0,1.0,,1,1
668937,0.0005,,,,,15.0,7.0,,1,7
668937,0.0005,,,,,19.0,3.0,,1,3
668937,0.0005,,,,,21.0,1.0,,1,1
685076,0.0005,,,,,6.0,7.0,,1,7
685076,0.0005,,,,,10.0,3.0,,1,3
685076,0.0005,,,,,12.0,1.0,,1,1
712521,0.9995,,,,,-5.0,7.0,,1,7
712521,0.9995,,,,,-1.0,3.0,,1,3
712521,0.9995,,,,,1.0,1.0,,1,1
685125,0.999,,,,,6.0,7.0,,1,7
685125,0.999,,,,,10.0,3.0,,1,3
685125,0.999,,,,,12.0,1.0,,1,1
697324,0.9995,,,,,0.0,7.0,,1,7
697324,0.9995,,,,,4.0,3.0,,1,3
697324,0.9995,,,,,6.0,1.0,,1,1
712922,0.9995,,,,,-5.0,7.0,,1,7
712922,0.9995,,,,,-1.0,3.0,,1,3
712922,0.9995,,,,,1.0,1.0,,1,1
699099,0.0045,,,,,-1.0,7.0,,1,7
699099,0.0045,,,,,3.0,3.0,,1,3
699099,0.0045,,,,,5.0,1.0,,1,1
698684,0.9995,,,,,-2.0,7.0,,1,7
698684,0.9995,,,,,2.0,3.0,,1,3
698684,0.9995,,,,,4.0,1.0,,1,1
687627,0.0005,,,,,5.0,7.0,,1,7
687627,0.0005,,,,,9.0,3.0,,1,3
687627,0.0005,,,,,11.0,1.0,,1,1
685127,0.003,,,,,6.0,7.0,,1,7
685127,0.003,,,,,10.0,3.0,,1,3
685127,0.003,,,,,12.0,1.0,,1,1
684971,0.0005,,,,,6.0,7.0,,1,7
684971,0.0005,,,,,10.0,3.0,,1,3
684971,0.0005,,,,,12.0,1.0,,1,1
732220,0.9995,,,,,-6.0,7.0,,1,7
732220,0.9995,,,,,-2.0,3.0,,1,3
732220,0.9995,,,,,0.0,1.0,,1,1
709898,0.0005,,,,,-5.0,7.0,,1,7
709898,0.0005,,,,,-1.0,3.0,,1,3
709898,0.0005,,,,,1.0,1.0,,1,1
698731,0.9995,,,,,-1.0,7.0,,1,7
698731,0.9995,,,,,3.0,3.0,,1,3
698731,0.9995,,,,,5.0,1.0,,1,1
662095,0.0005,,,,,19.0,7.0,,1,7
662095,0.0005,,,,,23.0,3.0,,1,3
662095,0.0005,,,,,25.0,1.0,,1,1
662356,0.0005,,,,,19.0,7.0,,1,7
662356,0.0005,,,,,23.0,3.0,,1,3
662356,0.0005,,,,,25.0,1.0,,1,1
689087,0.0005,,,,,4.0,7.0,,1,7
689087,0.0005,,,,,8.0,3.0,,1,3
689087,0.0005,,,,,10.0,1.0,,1,1
502414,0.0,,,,,-6.0,7.0,,0,7
502414,0.0,,,,,-2.0,3.0,,0,3
502414,0.0,,,,,0.0,1.0,,0,1
688770,0.9995,,,,,4.0,7.0,,1,7
688770,0.9995,,,,,8.0,3.0,,1,3
688770,0.9995,,,,,10.0,1.0,,1,1
685103,0.9995,,,,,6.0,7.0,,1,7
685103,0.9995,,,,,10.0,3.0,,1,3
685103,0.9995,,,,,12.0,1.0,,1,1
657221,0.0005,,,,,25.0,7.0,,1,7
657221,0.0005,,,,,29.0,3.0,,1,3
657221,0.0005,,,,,31.0,1.0,,1,1
697331,0.9995,,,,,0.0,7.0,,1,7
697331,0.9995,,,,,4.0,3.0,,1,3
697331,0.9995,,,,,6.0,1.0,,1,1
700149,0.0005,,,,,5.0,7.0,,1,7
700149,0.0005,,,,,9.0,3.0,,1,3
700149,0.0005,,,,,11.0,1.0,,1,1
618026,0.0005,,,,,451.0,7.0,,1,7
618026,0.0005,,,,,455.0,3.0,,1,3
618026,0.0005,,,,,457.0,1.0,,1,1
717469,0.0005,,,,,-5.0,7.0,,1,7
717469,0.0005,,,,,-1.0,3.0,,1,3
717469,0.0005,,,,,1.0,1.0,,1,1
697280,0.9995,,,,,0.0,7.0,,1,7
697280,0.9995,,,,,4.0,3.0,,1,3
697280,0.9995,,,,,6.0,1.0,,1,1
662762,0.9955,,,,,19.0,7.0,,1,7
662762,0.9955,,,,,23.0,3.0,,1,3
662762,0.9955,,,,,25.0,1.0,,1,1
685142,0.004,,,,,6.0,7.0,,1,7
685142,0.004,,,,,10.0,3.0,,1,3
685142,0.004,,,,,12.0,1.0,,1,1
697278,0.0005,,,,,0.0,7.0,,1,7
697278,0.0005,,,,,4.0,3.0,,1,3
697278,0.0005,,,,,6.0,1.0,,1,1
700160,0.0005,,,,,5.0,7.0,,1,7
700160,0.0005,,,,,9.0,3.0,,1,3
700160,0.0005,,,,,11.0,1.0,,1,1
700140,0.0005,,,,,5.0,7.0,,1,7
700140,0.0005,,,,,9.0,3.0,,1,3
700140,0.0005,,,,,11.0,1.0,,1,1
734579,0.5,,,,,-6.0,7.0,,1,7
734579,0.5,,,,,-2.0,3.0,,1,3
734579,0.5,,,,,0.0,1.0,,1,1
733052,0.005,,,,,-6.0,7.0,,1,7
733052,0.005,,,,,-2.0,3.0,,1,3
733052,0.005,,,,,0.0,1.0,,1,1
700145,0.0005,,,,,5.0,7.0,,1,7
700145,0.0005,,,,,9.0,3.0,,1,3
700145,0.0005,,,,,11.0,1.0,,1,1
717203,0.9995,,,,,-5.0,7.0,,1,7
717203,0.9995,,,,,-1.0,3.0,,1,3
717203,0.9995,,,,,1.0,1.0,,1,1
700134,0.0005,,,,,5.0,7.0,,1,7
700134,0.0005,,,,,9.0,3.0,,1,3
700134,0.0005,,,,,11.0,1.0,,1,1
703097,0.9975,,,,,-11.0,7.0,,1,7
703097,0.9975,,,,,-7.0,3.0,,1,3
703097,0.9975,,,,,-5.0,1.0,,1,1
646777,0.0005,,,,,426.0,7.0,,1,7
646777,0.0005,,,,,430.0,3.0,,1,3
646777,0.0005,,,,,432.0,1.0,,1,1
712084,0.0005,,,,,-5.0,7.0,,1,7
712084,0.0005,,,,,-1.0,3.0,,1,3
712084,0.0005,,,,,1.0,1.0,,1,1
716422,0.0005,,,,,-5.0,7.0,,1,7
716422,0.0005,,,,,-1.0,3.0,,1,3
716422,0.0005,,,,,1.0,1.0,,1,1
721537,0.005,,,,,-6.0,7.0,,1,7
721537,0.005,,,,,-2.0,3.0,,1,3
721537,0.005,,,,,0.0,1.0,,1,1
668947,0.4995,,,,,15.0,7.0,,1,7
668947,0.4995,,,,,19.0,3.0,,1,3
668947,0.4995,,,,,21.0,1.0,,1,1
666954,0.9995,,,,,16.0,7.0,,1,7
666954,0.9995,,,,,20.0,3.0,,1,3
666954,0.9995,,,,,22.0,1.0,,1,1
740399,0.005,,,,,-6.0,7.0,,1,7
740399,0.005,,,,,-2.0,3.0,,1,3
740399,0.005,,,,,0.0,1.0,,1,1
729536,0.5,,,,,-6.0,7.0,,1,7
729536,0.5,,,,,-2.0,3.0,,1,3
729536,0.5,,,,,0.0,1.0,,1,1
741157,0.0005,,,,,-6.0,7.0,,1,7
741157,0.0005,,,,,-2.0,3.0,,1,3
741157,0.0005,,,,,0.0,1.0,,1,1
685131,0.9955,,,,,6.0,7.0,,1,7
685131,0.9955,,,,,10.0,3.0,,1,3
685131,0.9955,,,,,12.0,1.0,,1,1
646776,0.0005,,,,,426.0,7.0,,1,7
646776,0.0005,,,,,430.0,3.0,,1,3
646776,0.0005,,,,,432.0,1.0,,1,1
734578,0.5,,,,,-6.0,7.0,,1,7
734578,0.5,,,,,-2.0,3.0,,1,3
734578,0.5,,,,,0.0,1.0,,1,1
733622,0.5,,,,,-6.0,7.0,,1,7
733622,0.5,,,,,-2.0,3.0,,1,3
733622,0.5,,,,,0.0,1.0,,1,1
718694,0.0005,,,,,-5.0,7.0,,1,7
718694,0.0005,,,,,-1.0,3.0,,1,3
718694,0.0005,,,,,1.0,1.0,,1,1
709390,0.9995,,,,,-5.0,7.0,,1,7
709390,0.9995,,,,,-1.0,3.0,,1,3
709390,0.9995,,,,,1.0,1.0,,1,1
699111,0.0045,,,,,-1.0,7.0,,1,7
699111,0.0045,,,,,3.0,3.0,,1,3
699111,0.0045,,,,,5.0,1.0,,1,1
702078,0.9995,,,,,-3.0,7.0,,1,7
702078,0.9995,,,,,1.0,3.0,,1,3
702078,0.9995,,,,,3.0,1.0,,1,1
699204,0.0005,,,,,-1.0,7.0,,1,7
699204,0.0005,,,,,3.0,3.0,,1,3
699204,0.0005,,,,,5.0,1.0,,1,1
709908,0.9965,,,,,-5.0,7.0,,1,7
709908,0.9965,,,,,-1.0,3.0,,1,3
709908,0.9965,,,,,1.0,1.0,,1,1
662096,0.9995,,,,,19.0,7.0,,1,7
662096,0.9995,,,,,23.0,3.0,,1,3
662096,0.9995,,,,,25.0,1.0,,1,1
685065,0.0005,,,,,6.0,7.0,,1,7
685065,0.0005,,,,,10.0,3.0,,1,3
685065,0.0005,,,,,12.0,1.0,,1,1
715969,0.996,,,,,-5.0,7.0,,1,7
715969,0.996,,,,,-1.0,3.0,,1,3
715969,0.996,,,,,1.0,1.0,,1,1
700319,0.0005,,,,,5.0,7.0,,1,7
700319,0.0005,,,,,9.0,3.0,,1,3
700319,0.0005,,,,,11.0,1.0,,1,1
718116,0.9995,,,,,-5.0,7.0,,1,7
718116,0.9995,,,,,-1.0,3.0,,1,3
718116,0.9995,,,,,1.0,1.0,,1,1
685148,0.9995,,,,,6.0,7.0,,1,7
685148,0.9995,,,,,10.0,3.0,,1,3
685148,0.9995,,,,,12.0,1.0,,1,1
